Canal,Marca,Origem Tráfego,MDP,Parcelamento,Receita,Pedidos,Mês/Ano,Custo Parcelamento,Volume Venda
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,88796.6393103237,337.48356586,1/2022,0.0,29967406.470832296
3P,B2B,TRAFEGO DIRETO,CARTAO,A VISTA,55699.67929331233,129.35849203200002,4/2022,0.0,7205226.5200489
3P,ACOM,COMPARADORES,CARTAO,A VISTA,113298.95595678604,949.18141179,5/2020,0.0,107541262.9693952
3P,SUBA,COMPARADORES,CARTAO,A VISTA,58094.21306731441,426.9073801200001,3/2020,0.0,24800848.30070027
1P,SHOP,AFILIADOS,AME,A VISTA,15626.997290891526,662.2953076080001,4/2021,0.0,10349686.977760388
3P,SHOP,COMPARADORES,CARTAO,A VISTA,13472.97779638524,64.98414829200001,10/2021,0.0,875529.987055122
3P,SHOP,AFILIADOS,BOLETO,A VISTA,29730.343953753607,182.75633664000003,3/2020,0.0,5433408.748035183
1P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,2397.44795342529,26.626617422999995,1/2020,0.0,63835.92944740951
3P,ACOM,AFILIADOS,AME,A VISTA,183764.2112363351,1564.3731352680002,2/2020,0.0,287475795.2818366
1P,ACOM,COMPARADORES,CARTAO,A VISTA,2157.73885087848,34.356163536000004,2/2021,0.0,74131.62882876178
1P,SHOP,AFILIADOS,AME,A VISTA,1488.0982510633196,7.607604977999999,1/2020,0.0,11320.863662542402
3P,SUBA,AFILIADOS,BOLETO,A VISTA,4494.404271323641,35.579916876000006,7/2021,0.0,159910.53038083453
1P,B2B,TRAFEGO DIRETO,CARTAO,A VISTA,221.78961175662,3.053691474,5/2021,0.0,677.2770464429605
1P,SUBA,BUSCA PPC,PIX,A VISTA,1024.4346570444004,11.78218332,3/2021,0.0,12070.076928658456
3P,ACOM,COMPARADORES,AME,A VISTA,19372.848691305782,102.33708454200004,9/2021,0.0,1982560.8543415344
1P,SUBA,TRAFEGO DIRETO,AME,A VISTA,1307.05629315885,21.375840318,5/2021,0.0,27939.42660920057
3P,SOUB,TRAFEGO DIRETO,PIX,A VISTA,496.3779617597101,6.353556585000001,7/2021,0.0,3153.765467587284
3P,ACOM,COMPARADORES,CARTAO,A PRAZO,77866.95288308576,350.858620392,11/2021,389.3347644154288,27320291.662688334
1P,ACOM,BUSCA PPC,CARTAO,A PRAZO,139907.02919859748,1434.8358908160003,10/2020,699.5351459929874,200743626.87158975
3P,ACOM,BUSCA ORGANICA,BOLETO,A VISTA,501874.3206776393,5119.176323352,8/2020,0.0,2569183139.71134
3P,SUBA,COMPARADORES,PIX,A VISTA,1616.9819765531604,12.896535708000002,2/2022,0.0,20853.465799810256
3P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,47473.55878219613,312.59498398200003,7/2021,237.36779391098065,14839996.347089136
1P,B2B,TRAFEGO DIRETO,AME,A VISTA,11.867863765679996,1.2679341629999998,1/2020,0.0,15.047669910335491
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,2441.60613982584,27.229934784,8/2021,0.0,66484.77595567159
3P,SUBA,COMPARADORES,CARTAO,A PRAZO,25314.832652604808,98.818082205,1/2021,126.57416326302403,2501563.21407092
3P,SHOP,COMPARADORES,BOLETO,A VISTA,9177.47379821244,38.329092984,11/2021,0.0,351764.2465699083
1P,ACOM,AFILIADOS,CARTAO,A PRAZO,82265.73523133472,959.189251644,6/2021,411.3286761566736,78908409.0124874
3P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,284124.6444048212,2234.37395328,1/2022,0.0,634840704.9430746
3P,SUBA,COMPARADORES,AME,A VISTA,5294.043579192721,34.555379196000004,9/2021,0.0,182937.6833591536
3P,SHOP,BUSCA ORGANICA,BOLETO,A VISTA,52618.00478102243,416.30763675,5/2020,0.0,21905277.22088765
3P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,131889.40851701883,853.8147602400002,3/2020,659.4470425850942,112609123.71115386
3P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,50143.68169368321,271.26311688000004,3/2022,250.71840846841607,13602131.388067108
1P,SHOP,AFILIADOS,CARTAO,A VISTA,736.2960417917999,32.584620152,1/2022,0.0,23991.92684120692
3P,SUBA,COMPARADORES,PIX,A VISTA,1051.50092077329,13.619816664,12/2020,0.0,14321.2497629594
1P,SUBA,TRAFEGO DIRETO,PIX,A VISTA,2183.1756170474405,57.02690564400001,10/2021,0.0,124499.7499176459
3P,SHOP,COMPARADORES,CARTAO,A VISTA,40954.04154313585,241.1713206,11/2020,0.0,9876940.282865334
3P,SUBA,BUSCA PPC,PIX,A VISTA,38159.65722037841,155.94353096000003,3/2022,0.0,5950751.687169069
3P,SUBA,TRAFEGO DIRETO,PIX,A VISTA,9278.260061666404,66.83294184,3/2022,0.0,620093.4150777457
1P,SHOP,BUSCA PPC,BOLETO,A VISTA,81.58157332986002,1.4315068140000002,2/2021,0.0,116.78457811853532
3P,ACOM,BUSCA PPC,BOLETO,A VISTA,763691.2947538974,6191.212897728001,4/2021,0.0,4728175393.962926
1P,SUBA,COMPARADORES,CARTAO,A PRAZO,1116.71561682606,5.543526108000001,7/2020,5.583578084130301,6190.54217708659
3P,SHOP,AFILIADOS,BOLETO,A VISTA,27661.096381952884,173.643350832,11/2020,0.0,4803165.463449211
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,197238.90363238155,1163.726114967,6/2020,986.1945181619078,229532063.0444619
3P,SOUB,TRAFEGO DIRETO,CARTAO,A PRAZO,1209.70460896773,15.26845737,5/2021,6.04852304483865,18470.323252316302
3P,SHOP,COMPARADORES,BOLETO,A VISTA,1644.2223258652805,11.463587296000002,2/2022,0.0,18848.686166588803
1P,ACOM,BUSCA PPC,CARTAO,A PRAZO,99957.35649919276,931.312386144,7/2020,499.7867824959639,93091524.1939097
3P,SOUB,BUSCA PPC,BOLETO,A VISTA,743.4144338107201,4.409948592,4/2022,0.0,3278.4194356560624
1P,SHOP,TRAFEGO DIRETO,CARTAO,A VISTA,1027.4449195905,8.512385415,12/2020,0.0,8746.00714823802
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,458.53388775936,5.896783536,11/2021,0.0,2703.875080037466
1P,SUBA,BUSCA PPC,CARTAO,A VISTA,495.4705724172401,12.896535708000002,2/2022,0.0,6389.853929442137
1P,ACOM,TRAFEGO DIRETO,PIX,A VISTA,741655.9075075337,16849.614987792003,4/2021,0.0,12496616494.92342
3P,SHOP,COMPARADORES,AME,A VISTA,10050.24435530616,54.96347162400001,10/2020,0.0,552396.3204371363
3P,SOUB,BUSCA ORGANICA,BOLETO,A VISTA,130.48184609610004,1.4315068140000002,2/2021,0.0,186.7856517898665
1P,SHOP,AFILIADOS,CARTAO,A PRAZO,1670.93664516675,16.09377939,6/2021,8.35468322583375,26891.685741980386
3P,B2B,TRAFEGO DIRETO,CARTAO,A VISTA,39270.82263368903,169.75450982400002,10/2021,0.0,6666399.246567127
1P,SUBA,AFILIADOS,CARTAO,A VISTA,1987.05837222216,16.01601048,4/2020,0.0,31824.74771388185
1P,SHOP,COMPARADORES,AME,A VISTA,68.85282905352001,1.601601048,4/2020,0.0,110.2747631698825
3P,ACOM,COMPARADORES,PIX,A VISTA,8762.223926930248,61.289174988,12/2020,0.0,537029.4755416685
3P,SOUB,TRAFEGO DIRETO,AME,A VISTA,972.40157572776,10.609656864000002,10/2021,0.0,10316.847052484449
3P,ACOM,BUSCA ORGANICA,AME,A VISTA,315183.33524364093,3224.381407533,6/2020,0.0,1016271286.1238364
1P,ACOM,TRAFEGO DIRETO,AME,A VISTA,881265.280971728,13469.46481368,4/2020,0.0,11870171693.56651
1P,ACOM,TRAFEGO DIRETO,AME,A VISTA,1068737.3252413883,41905.307891856006,10/2020,0.0,44785766669.75903
3P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,1303641.4983153124,7701.466248720001,3/2020,6518.2074915765625,10039950999.706152
3P,SHOP,BUSCA ORGANICA,CARTAO,A VISTA,113994.50593862288,385.566257271,12/2021,0.0,43952435.004211605
1P,SUBA,BUSCA PPC,BOLETO,A VISTA,315.31750319472,3.712238088,8/2020,0.0,1170.533645172501
3P,ACOM,BUSCA PPC,AME,A VISTA,509861.6203312016,2514.7532429600005,3/2022,0.0,1282176163.1887298
1P,SUBA,TRAFEGO DIRETO,AME,A VISTA,19881.879650724422,447.290383584,7/2021,0.0,8892973.575343452
3P,ACOM,AFILIADOS,BOLETO,A VISTA,69051.30529067878,691.634030862,2/2020,0.0,47758232.61447472
3P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,69450.27479685715,394.297595055,6/2021,347.2513739842857,27384076.32830965
3P,SHOP,BUSCA ORGANICA,CARTAO,A VISTA,64420.501164098445,435.94078284000005,3/2021,0.0,28083523.70842221
1P,SUBA,TRAFEGO DIRETO,CARTAO,A VISTA,2081.4033942796805,31.897273104000007,9/2021,0.0,66391.09250693157
3P,SHOP,BUSCA ORGANICA,AME,A VISTA,22587.31407586605,168.572022585,1/2021,0.0,3807589.218531381
3P,SUBA,BUSCA ORGANICA,CARTAO,A VISTA,27630.373607772068,231.065093832,2/2020,0.0,6384414.87029307
3P,SHOP,COMPARADORES,BOLETO,A VISTA,18495.46954800361,115.65049428000002,3/2020,0.0,2139010.1951673054
1P,ACOM,TRAFEGO DIRETO,PIX,A VISTA,1209918.618268802,42989.703506568,6/2021,0.0,52014042666.45223
1P,SUBA,AFILIADOS,CARTAO,A PRAZO,608.0251485250199,7.607604977999999,1/2020,3.0401257426250994,4625.61514666813
1P,ACOM,BUSCA ORGANICA,PIX,A VISTA,120620.68787851866,3357.37961209,1/2022,0.0,404969438.2796099
1P,ACOM,AFILIADOS,BOLETO,A VISTA,626.46259715088,7.349914320000001,4/2022,0.0,4604.446413743644
3P,SOUB,BUSCA ORGANICA,CARTAO,A PRAZO,283.5790780547401,1.3858815270000002,7/2020,1.4178953902737004,393.00700571975545
3P,SOUB,BUSCA PPC,CARTAO,A PRAZO,4998.10944197691,21.853957902,12/2021,24.99054720988455,109228.47333455212
1P,SUBA,COMPARADORES,PIX,A VISTA,85.84746363558001,1.4315068140000002,2/2021,0.0,122.89122915895004
1P,SHOP,TRAFEGO DIRETO,BOLETO,A VISTA,177.867926544,2.939965728,4/2022,0.0,522.9256081497815
3P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,1850809.0346769872,11576.682762744,5/2020,9254.045173384937,21426229048.87594
1P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,2122220.2394166905,33012.200801376,4/2020,10611.101197083452,70059160688.36804
3P,ACOM,AFILIADOS,CARTAO,A PRAZO,547948.9436076207,3339.5864953200007,3/2020,2739.744718038103,1829922892.1968703
1P,ACOM,BUSCA PPC,AME,A VISTA,89957.5043857205,1617.6155065410005,7/2021,0.0,145516654.0240715
3P,ACOM,BUSCA ORGANICA,CARTAO,A PRAZO,655791.3852443496,4063.935400302,2/2020,3278.9569262217483,2665093825.707599
1P,ACOM,COMPARADORES,CARTAO,A PRAZO,38500.93999819788,487.958837604,11/2021,192.5046999909894,18786873.928181987
1P,ACOM,BUSCA PPC,AME,A VISTA,32924.26225753925,654.164015646,2/2020,0.0,21537867.61057392
1P,ACOM,COMPARADORES,CARTAO,A VISTA,15192.414501750563,211.484279469,5/2020,0.0,3212956.8342971047
3P,SOUB,BUSCA ORGANICA,PIX,A VISTA,191.4341824828801,1.4685040080000002,4/2021,0.0,281.1218642443128
3P,SUBA,COMPARADORES,CARTAO,A PRAZO,5675.283062573601,22.277647280000004,3/2022,28.376415312868005,126431.95428217288
3P,SUBA,COMPARADORES,CARTAO,A VISTA,17322.387941240457,157.97187081,6/2020,0.0,2736450.0299743395
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,23058.99534293112,78.273595404,9/2020,0.0,1804910.4718953103
3P,ACOM,AFILIADOS,PIX,A VISTA,29497.10244405456,239.60720683200003,4/2022,0.0,7067718.3262572745
3P,SHOP,TRAFEGO DIRETO,CARTAO,A PRAZO,98934.44402931692,544.787950557,12/2021,494.6722201465847,53898293.0022278
1P,SUBA,AFILIADOS,AME,A VISTA,1267.9180228344,12.862470432,11/2020,0.0,16308.558078907372
3P,SHOP,COMPARADORES,PIX,A VISTA,6565.053149578002,24.360123004000005,2/2022,0.0,159925.50225151778
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,594.4986744144002,5.241799360000001,3/2022,0.0,3116.242771066252
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,28005.105574681565,129.92833308,8/2020,0.0,3638656.685047791
1P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,2347.2596523252005,30.11002404000001,3/2021,0.0,70676.04455963384
1P,SHOP,BUSCA PPC,AME,A VISTA,69.28021753473001,1.3858815270000002,7/2020,0.0,96.01417366792384
3P,ACOM,BUSCA ORGANICA,BOLETO,A VISTA,163728.21146317685,1257.2443383840002,10/2021,0.0,205846366.89581743
1P,SUBA,AFILIADOS,CARTAO,A PRAZO,681.15856676712,3.712238088,8/2020,3.4057928338356,2528.6227755203936
1P,SHOP,BUSCA PPC,PIX,A VISTA,265.27582899042,3.121993986,12/2021,0.0,828.1895427392557
1P,SHOP,BUSCA PPC,BOLETO,A VISTA,945.9472950691204,11.087052216000002,7/2020,0.0,10487.767054015298
3P,SHOP,COMPARADORES,CARTAO,A PRAZO,10998.720255626757,74.80811561699998,1/2020,54.99360127813378,822793.536521966
3P,SHOP,AFILIADOS,AME,A VISTA,32496.82196744666,169.75450982400002,10/2021,0.0,5516482.083921704
3P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,76513.010620962,405.4906219200001,3/2020,0.0,31025308.26166545
3P,SHOP,BUSCA PPC,CARTAO,A VISTA,116746.8791591424,696.4579473600002,3/2021,0.0,81309291.81986229
3P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,393368.8650310389,2286.085295889,1/2020,1966.8443251551944,899274778.2080026
3P,SHOP,TRAFEGO DIRETO,PIX,A VISTA,34115.87168444274,783.271863081,5/2021,0.0,26722002.3749058
1P,ACOM,BUSCA PPC,CARTAO,A PRAZO,217142.9839711496,2302.7480980840005,2/2022,1085.714919855748,500025593.35184926
1P,ACOM,COMPARADORES,PIX,A VISTA,7513.0972316848,480.9350912800001,3/2022,0.0,3613312.102915845
3P,SUBA,BUSCA PPC,AME,A VISTA,45750.5980631065,298.779377961,1/2021,0.0,13669335.230638694
3P,SHOP,BUSCA PPC,CARTAO,A PRAZO,108525.71365530686,516.610318419,6/2021,542.6285682765343,56065503.48811729
3P,SUBA,BUSCA PPC,BOLETO,A VISTA,85596.78106516905,378.868342188,11/2021,0.0,32429910.538789783
3P,SHOP,BUSCA PPC,BOLETO,A VISTA,44333.541200478016,282.77239968000004,3/2021,0.0,12536301.831571318
3P,SHOP,BUSCA PPC,CARTAO,A PRAZO,76780.47568195524,468.513966219,1/2021,383.90237840977625,35972725.18993433
1P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,3290.3452090216806,33.633622008,4/2020,16.451726045108405,110666.22703606896
3P,ACOM,COMPARADORES,BOLETO,A VISTA,6900.7197554118,53.04828432000001,10/2021,0.0,366071.3435977261
3P,SHOP,BUSCA ORGANICA,PIX,A VISTA,2861.693728814699,32.347064577,12/2020,0.0,92567.391845565
3P,ACOM,BUSCA PPC,AME,A VISTA,593970.764435903,4630.230181707001,7/2020,0.0,2750221360.542698
1P,SHOP,COMPARADORES,CARTAO,A VISTA,69.25727404400001,2.6208996800000004,3/2022,0.0,181.516367379592
3P,SUBA,BUSCA PPC,CARTAO,A VISTA,161703.41358753567,680.6504957000001,2/2022,0.0,110063508.61473829
3P,ACOM,BUSCA PPC,PIX,A VISTA,424346.2504263434,3359.2313776800006,3/2021,0.0,1425477239.4330282
1P,SHOP,BUSCA PPC,AME,A VISTA,573.8834527272,4.283351640000001,3/2020,0.0,2458.144628407916
3P,SHOP,COMPARADORES,PIX,A VISTA,10813.216393006922,41.11242034800001,10/2021,0.0,444557.497663185
1P,SUBA,COMPARADORES,PIX,A VISTA,293.61437725536,2.939965728,4/2022,0.0,863.2162063788212
1P,ACOM,BUSCA PPC,AME,A VISTA,158248.27432737497,2103.186180861,5/2020,0.0,332825583.7104356
1P,SHOP,BUSCA PPC,CARTAO,A VISTA,799.7975420218802,10.632424368000002,9/2021,0.0,8503.786875259944
3P,SUBA,BUSCA PPC,AME,A VISTA,77025.45238858096,437.836177548,11/2021,0.0,33724529.64772175
1P,SUBA,AFILIADOS,AME,A VISTA,717.7795471950001,7.2320357400000015,10/2020,0.0,5191.007338755258
3P,SUBA,COMPARADORES,PIX,A VISTA,10826.2293306744,68.07483696000001,3/2021,0.0,736993.7965772299
3P,SHOP,COMPARADORES,AME,A VISTA,2794.9676630810104,13.977824487,7/2021,0.0,39067.56744138692
3P,SOUB,BUSCA ORGANICA,BOLETO,A VISTA,133.54345082538,1.449511026,9/2020,0.0,193.57270442147717
3P,B2B,TRAFEGO DIRETO,AME,A VISTA,854.5181316672,2.6208996800000004,3/2022,0.0,2239.606297840762
3P,SUBA,BUSCA PPC,PIX,A VISTA,27587.995420472944,221.392631865,5/2021,0.0,6107778.914018072
3P,ACOM,COMPARADORES,CARTAO,A VISTA,57361.23613794444,331.86483018,8/2021,0.0,19036176.889833808
1P,ACOM,BUSCA ORGANICA,CARTAO,A VISTA,378553.0631429712,6386.523930792001,4/2021,0.0,2417638196.8372006
1P,SUBA,TRAFEGO DIRETO,AME,A VISTA,3708.04854982584,90.182083344,10/2021,0.0,334399.54336399224
3P,SUBA,BUSCA ORGANICA,CARTAO,A VISTA,37815.743313666375,287.73286961400004,2/2021,0.0,10880832.340227662
1P,SHOP,BUSCA ORGANICA,BOLETO,A VISTA,612.9047861676,8.566703280000002,3/2020,0.0,5250.573441989679
1P,ACOM,BUSCA PPC,CARTAO,A VISTA,694768.3333395469,12993.976200016004,2/2022,0.0,9027803187.938858
1P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,534.36925449918,3.122501268,2/2020,2.6718462724959,1668.5686747539044
1P,SHOP,BUSCA ORGANICA,AME,A VISTA,237.19275997788,3.491209302,1/2022,0.0,828.089570001828
1P,SUBA,COMPARADORES,PIX,A VISTA,228.53826991416,3.053691474,5/2021,0.0,697.8853663195811
1P,SUBA,TRAFEGO DIRETO,AME,A VISTA,1247.91948857016,12.812808384,4/2020,0.0,15989.353285708738
1P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,2126442.842311653,72133.928603919,6/2021,0.0,153388676167.62335
3P,ACOM,TRAFEGO DIRETO,CARTAO,A VISTA,482553.71493683424,3448.579798944,4/2022,0.0,1664124993.2365482
3P,ACOM,BUSCA PPC,BOLETO,A VISTA,400447.78240321873,3918.73909134,2/2020,0.0,1569250378.9439075
3P,ACOM,BUSCA ORGANICA,CARTAO,A PRAZO,2130889.9387269146,14412.570384285,5/2020,10654.449693634571,30711601223.066406
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,142130.1077265296,800.130086352,9/2020,710.6505386326479,113722575.36844718
3P,SUBA,BUSCA PPC,CARTAO,A PRAZO,251220.0940430413,1437.093962061,5/2020,1256.1004702152063,361026880.2976512
3P,ACOM,BUSCA ORGANICA,AME,A VISTA,158531.2316521081,1313.011783194,2/2020,0.0,208153375.1634756
3P,ACOM,TRAFEGO DIRETO,PIX,A VISTA,387173.7554110321,4598.859359844,5/2021,0.0,1780557648.9579766
3P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,54038.06033070962,308.08472252400003,10/2020,270.19030165354815,16648300.822721848
3P,SHOP,BUSCA ORGANICA,AME,A VISTA,4745.53824447276,31.524865064000004,2/2022,0.0,149602.45281305522
3P,SHOP,BUSCA ORGANICA,CARTAO,A VISTA,61902.56430504276,536.204236134,5/2020,0.0,33192417.207921267
1P,ACOM,AFILIADOS,PIX,A VISTA,294461.1790871646,6790.464986759999,8/2021,0.0,1999528326.5514567
1P,SHOP,AFILIADOS,CARTAO,A VISTA,789.8382958284,13.614967392,8/2021,0.0,10753.622642656514
3P,SUBA,TRAFEGO DIRETO,BOLETO,A VISTA,12347.476312026802,82.625286814,1/2022,0.0,1020213.7717102856
3P,ACOM,COMPARADORES,AME,A VISTA,48932.93284203877,389.663947998,5/2020,0.0,19067399.79834982
1P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,1889.0440827311395,18.322148844,5/2021,9.445220413655695,34611.34685667738
1P,SUBA,COMPARADORES,CARTAO,A PRAZO,57.0827995224,1.4277838800000002,3/2020,0.285413997612,81.50190098335443
1P,SUBA,BUSCA ORGANICA,AME,A VISTA,730.5961832366401,10.289880048,4/2022,0.0,7517.747089031655
1P,ACOM,BUSCA ORGANICA,BOLETO,A VISTA,2354.55330614808,28.102511412,2/2020,0.0,66168.86115618875
3P,SUBA,AFILIADOS,CARTAO,A PRAZO,48396.32368447047,259.16534397000004,9/2021,241.98161842235237,12542649.874569248
3P,SUBA,BUSCA PPC,PIX,A VISTA,38691.28663393344,224.646961968,8/2021,0.0,8691879.99694623
1P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,6097.987766718121,46.51685661000001,9/2021,30.489938833590603,283659.22255396104
1P,ACOM,BUSCA PPC,BOLETO,A VISTA,202.53834953376003,2.6524142160000004,10/2021,0.0,537.2155975885221
3P,SUBA,BUSCA ORGANICA,BOLETO,A VISTA,2983.069015649241,25.793071416000004,2/2022,0.0,76942.51215949771
1P,SUBA,COMPARADORES,AME,A VISTA,107.2865284008,2.6208996800000004,3/2022,0.0,281.1872279539677
3P,ACOM,COMPARADORES,PIX,A VISTA,10959.311368024204,58.35311275200001,10/2021,0.0,639509.9319425918
3P,ACOM,BUSCA PPC,CARTAO,A VISTA,1277968.6288878769,9644.69889603,7/2021,0.0,12325622624.19588
3P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,590297.0367576176,4806.510380076,5/2021,0.0,2837268834.503593
3P,SUBA,TRAFEGO DIRETO,AME,A VISTA,75386.57784847531,801.0395226060001,7/2020,0.0,60387628.33064272
3P,ACOM,COMPARADORES,BOLETO,A VISTA,37525.60865070288,371.571443136,4/2020,0.0,13943444.560898434
3P,B2B,TRAFEGO DIRETO,BOLETO,A VISTA,151934.17207930645,510.5897365800001,10/2021,0.0,77576028.89947347
1P,ACOM,AFILIADOS,BOLETO,A VISTA,5862.13688757234,135.806738391,12/2021,0.0,796117.6907027678
3P,SUBA,AFILIADOS,PIX,A VISTA,1909.1147474229604,31.493149908000007,2/2021,0.0,60124.03693216486
1P,SHOP,BUSCA ORGANICA,CARTAO,A PRAZO,2955.7748568861894,25.956377529,5/2021,14.778874284430946,76721.20807606386
3P,SOUB,TRAFEGO DIRETO,BOLETO,A VISTA,444.4432794659201,1.4329484120000002,2/2022,0.0,636.8642915347625
3P,SHOP,TRAFEGO DIRETO,CARTAO,A PRAZO,115336.53205409524,790.984509825,5/2020,576.6826602704763,91229410.27172394
3P,ACOM,COMPARADORES,BOLETO,A VISTA,14625.98891557536,99.115482726,7/2021,0.0,1449661.9517123771
3P,SUBA,BUSCA PPC,BOLETO,A VISTA,33899.6440600758,179.03795958000003,10/2021,0.0,6069323.10300424
3P,SOUB,TRAFEGO DIRETO,AME,A VISTA,1399.9978691361,17.703157329,6/2021,0.0,24784.38253758113
1P,ACOM,BUSCA PPC,CARTAO,A PRAZO,41090.234045198486,445.0448912129999,1/2020,205.45117022599243,18286998.740562063
1P,ACOM,BUSCA ORGANICA,CARTAO,A PRAZO,516005.1594840204,7577.76166392,4/2022,2580.025797420102,3910164115.922936
3P,SUBA,TRAFEGO DIRETO,AME,A VISTA,64459.05827363494,452.238046797,1/2021,0.0,29150838.612042665
3P,ACOM,BUSCA ORGANICA,PIX,A VISTA,144177.77501204563,1057.53302088,3/2022,0.0,152472757.95224562
3P,SHOP,AFILIADOS,CARTAO,A VISTA,32890.79447877075,137.56304755200003,2/2022,0.0,4524557.924906201
3P,SUBA,TRAFEGO DIRETO,CARTAO,A VISTA,53995.07709260671,380.78081252400005,2/2021,0.0,20560289.327618808
1P,SHOP,BUSCA PPC,AME,A VISTA,191.98699046298,3.122501268,2/2020,0.0,599.479621160159
3P,SUBA,COMPARADORES,PIX,A VISTA,4133.535576285481,33.1551777,10/2021,0.0,137048.10656101702
3P,SHOP,BUSCA PPC,AME,A VISTA,83543.0210032167,328.173674388,1/2022,0.0,27416620.17209948
3P,SUBA,COMPARADORES,CARTAO,A VISTA,17290.187007239692,100.446147897,12/2020,0.0,1736732.681295986
3P,SOUB,AFILIADOS,CARTAO,A PRAZO,119.48186883540004,1.3290530460000003,9/2021,0.5974093441770002,158.79774171746092
3P,B2B,TRAFEGO DIRETO,AME,A VISTA,3481.34306398368,13.267762956,11/2021,0.0,46189.63454145021
1P,ACOM,COMPARADORES,CARTAO,A PRAZO,1883.4817222169204,22.927174592000004,2/2022,9.417408611084602,43182.914286108185
1P,SOUB,TRAFEGO DIRETO,CARTAO,A PRAZO,160.09604075808002,3.203202096,4/2020,0.8004802037904001,512.8199733175834
3P,ACOM,TRAFEGO DIRETO,BOLETO,A VISTA,669967.3526887917,7346.078425476,11/2020,0.0,4921632715.360403
3P,ACOM,AFILIADOS,AME,A VISTA,400367.3821858031,2680.1458870740003,9/2020,0.0,1073042992.6838644
1P,SUBA,BUSCA PPC,AME,A VISTA,218.00859998622,3.803802489,1/2020,0.0,829.2616552509888
1P,SHOP,BUSCA PPC,CARTAO,A VISTA,3135.8868592377003,1.560996993,12/2021,0.0,4895.109957658265
1P,SUBA,TRAFEGO DIRETO,AME,A VISTA,236.16299617554,4.995691641,5/2020,0.0,1179.79750590766
3P,ACOM,AFILIADOS,CARTAO,A VISTA,194519.0528137764,1627.2080415000005,10/2020,0.0,316522966.96354014
1P,SHOP,AFILIADOS,AME,A VISTA,12432.8797525016,492.7291398400001,3/2022,0.0,6126042.146184267
3P,ACOM,BUSCA ORGANICA,PIX,A VISTA,154782.1556826221,1201.4639535840004,9/2021,0.0,185965180.71069744
3P,SUBA,BUSCA ORGANICA,BOLETO,A VISTA,55536.83753610946,502.899625194,5/2020,0.0,27929454.78136952
3P,SUBA,TRAFEGO DIRETO,CARTAO,A PRAZO,118901.97192169736,643.6511808600001,10/2020,594.5098596084869,76531394.63398308
1P,SHOP,COMPARADORES,CARTAO,A PRAZO,646.4435536639198,6.339670814999999,1/2020,3.2322177683195994,4098.239330708038
1P,SHOP,BUSCA ORGANICA,AME,A VISTA,341.06223300057,12.487975944,12/2021,0.0,4259.176961118042
1P,SHOP,BUSCA PPC,CARTAO,A PRAZO,2228.53376423043,17.751078281999998,1/2020,11.14266882115215,39558.87730293449
3P,SHOP,COMPARADORES,CARTAO,A VISTA,15145.473887422802,83.89161458400001,10/2020,0.0,1270578.25805571
1P,SUBA,BUSCA ORGANICA,CARTAO,A PRAZO,330.00011468364005,2.6524142160000004,10/2021,1.6500005734182004,875.2969954685174
3P,SOUB,TRAFEGO DIRETO,BOLETO,A VISTA,277.13776972287,4.580537210999999,5/2021,0.0,1269.4398667891548
1P,ACOM,TRAFEGO DIRETO,PIX,A VISTA,1636396.528793163,44788.137106908,8/2021,0.0,73291152092.85649
1P,SHOP,AFILIADOS,AME,A VISTA,2363.162346324,24.02401572,4/2020,0.0,56772.64935699986
1P,ACOM,TRAFEGO DIRETO,CARTAO,A PRAZO,1300312.8561030775,21276.593222822,1/2022,6501.564280515388,27666227701.71106
1P,SHOP,TRAFEGO DIRETO,CARTAO,A PRAZO,597.56820443616,10.020547698,2/2021,2.9878410221808003,5987.960695360758
1P,SHOP,AFILIADOS,AME,A VISTA,789.61160250804,9.28059522,8/2020,0.0,7328.065663892657
