Departamento,Canal,Marca,Origem Tráfego,Visita,Mês/Ano
UTILIDADES DOMÉSTICAS,3P,SHOP,AFILIADOS,52258.614133908,8/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,AFILIADOS,116650.66422067802,2/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,4747.726075708,2/2022
UTILIDADES DOMÉSTICAS,1P,SHOP,AFILIADOS,206783.93674344,5/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,522291.71035406395,10/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,AFILIADOS,174531.63364408797,7/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,1634.5032450389997,1/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,AFILIADOS,322403.602224144,7/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,219117.179445528,8/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,COMPARADORES,10898.072341883999,6/2020
UTILIDADES DOMÉSTICAS,1P,B2B,TRAFEGO DIRETO,584.579000124,1/2022
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,2124553.657838976,8/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,TRAFEGO DIRETO,39328.048477662,5/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA PPC,484990.554834576,4/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA ORGANICA,255697.11228215703,6/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA ORGANICA,1327.570961724,9/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,AFILIADOS,1779.3335998409998,5/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,3465427.569600087,6/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,COMPARADORES,43829.100233100005,6/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,8886.745632240001,3/2022
UTILIDADES DOMÉSTICAS,3P,SHOP,AFILIADOS,42611.671435536,4/2022
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,965980.9957180319,4/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,COMPARADORES,7340.161389938999,1/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,COMPARADORES,26.850155975999996,4/2021
UTILIDADES DOMÉSTICAS,3P,B2B,COMPARADORES,3.8286942120000003,10/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA ORGANICA,135041.978184456,9/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,TRAFEGO DIRETO,17809.135524096004,2/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA PPC,392490.70518184797,8/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,TRAFEGO DIRETO,109542.6814188,10/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA ORGANICA,285223.500355248,8/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,127727.505524976,4/2022
UTILIDADES DOMÉSTICAS,1P,B2B,BUSCA ORGANICA,913.824643872,4/2022
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,1837.14332214,11/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,AFILIADOS,294966.78681691195,5/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,504120.807997548,2/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,COMPARADORES,2625.6352342920004,2/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,42621.309338244,11/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,149977.05297292199,9/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,AFILIADOS,130952.52413800202,2/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,COMPARADORES,89698.335688332,10/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,116444.16276706499,5/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,1703686.27008622,2/2022
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,8388.155015548,2/2022
UTILIDADES DOMÉSTICAS,1P,ACOM,AFILIADOS,115957.34466372,4/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,18227.375178306,12/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,15093.990596776,2/2022
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA PPC,687151.89482877,5/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,1308.6849279000003,2/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,1366574.948276832,4/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,12865.688783724001,10/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA ORGANICA,9198.484402128,11/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA ORGANICA,372928.333797012,11/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,9931.632785928,10/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,210299.71125408,11/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,COMPARADORES,4064.566971444,9/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,121876.89754871401,9/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,TRAFEGO DIRETO,1018221.7958968439,5/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,29800.531851341995,5/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA ORGANICA,171479.05244736004,2/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,1276947.527900688,10/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,1462930.7483523597,4/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,TRAFEGO DIRETO,56138.403456575994,4/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,4096266.191074449,12/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA ORGANICA,119844.916688679,12/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,COMPARADORES,16573.447895004,6/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA PPC,422567.390503986,7/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA ORGANICA,123997.429971198,9/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,TRAFEGO DIRETO,556038.987805728,7/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,AFILIADOS,261699.30196554898,5/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA PPC,790639.585032024,4/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA PPC,77818.270110168,11/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,14930.031384177,12/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,COMPARADORES,9.826434072,8/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,654159.317309337,5/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,AFILIADOS,20676.4550265,8/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,330.44229581999997,8/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA PPC,626338.16754852,3/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA ORGANICA,8108.488815294,9/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,AFILIADOS,168603.24257985599,4/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,38802.450181823995,4/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA PPC,612353.045105088,4/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,TRAFEGO DIRETO,25732.792719312,4/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,20609.614460735997,4/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,COMPARADORES,19.101021302999996,5/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,52773.17031616,3/2022
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,1050166.997819856,4/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,3801.0810442919997,5/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA PPC,3.572349144,8/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,AFILIADOS,279857.94245677796,9/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,14660.28375588,3/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA ORGANICA,12733.034662445998,5/2021
UTILIDADES DOMÉSTICAS,1P,B2B,TRAFEGO DIRETO,383.05428304500003,12/2021
UTILIDADES DOMÉSTICAS,3P,B2B,AFILIADOS,0.0,11/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,COMPARADORES,4891.794971532,10/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,AFILIADOS,156.52183948799998,7/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA ORGANICA,116880.78836212799,10/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA ORGANICA,20354.977539351003,6/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,32018.439680808002,7/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,COMPARADORES,4.913217036,8/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA ORGANICA,285130.31817009597,11/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA ORGANICA,6933.380096328,12/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,TRAFEGO DIRETO,211404.198367173,12/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,TRAFEGO DIRETO,21278.530409052,12/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,COMPARADORES,3278.282980329,12/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,65678.03124140999,7/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,721.33085024,3/2022
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,90873.417525072,8/2020
UTILIDADES DOMÉSTICAS,1P,B2B,AFILIADOS,2.757900712,2/2022
UTILIDADES DOMÉSTICAS,3P,B2B,AFILIADOS,126.618039702,9/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,1900.237350375,6/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA ORGANICA,12492.582616332,6/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,44788.956336872994,5/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,19704.662324928002,2/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA ORGANICA,7134.13354836,10/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,25905.755691816,8/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,TRAFEGO DIRETO,353653.8874848,3/2022
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,32893.3581564,3/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,470.077538406,9/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,71162.37776642399,10/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,COMPARADORES,2.2375129979999997,1/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,TRAFEGO DIRETO,5565.445170264,4/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,22281.80907848,3/2022
UTILIDADES DOMÉSTICAS,1P,SOUB,TRAFEGO DIRETO,3584.934013836,10/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,TRAFEGO DIRETO,371165.95895576396,10/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,COMPARADORES,43013.591601078,1/2022
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,870786.020280939,7/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,COMPARADORES,5.510252328000001,2/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,138573.794905476,11/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA PPC,77.3610726,11/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,TRAFEGO DIRETO,35008.363894391994,4/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,329676.476459169,5/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,1244761.93393461,6/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,AFILIADOS,146095.13846508,3/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA PPC,562668.0013654559,10/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,138871.332452048,2/2022
UTILIDADES DOMÉSTICAS,3P,SOUB,AFILIADOS,2997.9271711339998,1/2022
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA ORGANICA,3110.44432356,3/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA ORGANICA,364231.089882807,7/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,COMPARADORES,35671.755003318,9/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,AFILIADOS,322288.700122935,6/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,COMPARADORES,8347.359795159,7/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,21418.295561712,4/2022
UTILIDADES DOMÉSTICAS,1P,SHOP,AFILIADOS,24395.010747996002,2/2022
UTILIDADES DOMÉSTICAS,1P,B2B,BUSCA PPC,785.09702376,4/2022
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA PPC,56581.35505003801,6/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,91530.02910870001,6/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA PPC,59959.261598985,12/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA ORGANICA,132277.556330388,10/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,13253.66313054,10/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,4117793.807022504,10/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA PPC,57.190442358,9/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA PPC,569.199206184,10/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,2097876.854143728,4/2022
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA PPC,456540.93613178405,2/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,COMPARADORES,92087.08494568798,1/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA ORGANICA,11296.849835375999,4/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,2319981.014567286,1/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA PPC,475.73787282,2/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,30675.477154000004,3/2022
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA ORGANICA,4026.6168886860005,2/2021
UTILIDADES DOMÉSTICAS,1P,B2B,AFILIADOS,49.181648880000004,3/2022
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,3122047.73916945,6/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,1732.223955,3/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,3318736.837765398,9/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,24010.308189,10/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,684633.6985600981,2/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,77796.990457788,5/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,121343.73846616001,3/2022
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA ORGANICA,209734.404418812,8/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,39957.556414776,8/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,AFILIADOS,129.966601968,11/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA ORGANICA,57.347255343,7/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,551229.820299522,7/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,74494.903282884,10/2021
UTILIDADES DOMÉSTICAS,3P,B2B,BUSCA ORGANICA,2822.1055178399997,1/2022
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA ORGANICA,48767.714547908996,1/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,COMPARADORES,43292.343596039995,4/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA ORGANICA,276769.70433294,8/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA PPC,19.528443732,9/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,2187212.245675632,4/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,AFILIADOS,2005.0979928000002,3/2022
UTILIDADES DOMÉSTICAS,3P,ACOM,COMPARADORES,105412.03217300701,12/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,14010.468353112,10/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,41803.137653130005,9/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,169154.398405335,7/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,TRAFEGO DIRETO,1200631.6348740843,2/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,AFILIADOS,79975.802288592,2/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA ORGANICA,464.6194371,6/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,AFILIADOS,152227.605637716,10/2021
UTILIDADES DOMÉSTICAS,1P,SHOP,AFILIADOS,42030.13270568001,3/2022
UTILIDADES DOMÉSTICAS,1P,ACOM,AFILIADOS,505950.023090148,8/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,TRAFEGO DIRETO,6059.899997718001,2/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,AFILIADOS,68.349553062,9/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,124365.045007476,6/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,TRAFEGO DIRETO,108686.66173554,10/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,8499.396704673,7/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA ORGANICA,77318.85830449201,9/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,BUSCA PPC,425465.3340826979,1/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,5135.211125744,2/2022
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA ORGANICA,49956.613497168,2/2022
UTILIDADES DOMÉSTICAS,1P,SHOP,AFILIADOS,58930.762868795995,8/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,80853.676733424,4/2022
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,89779.5928386,3/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,COMPARADORES,153450.329166456,11/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,BUSCA PPC,70677.622532622,9/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,92926.823299968,11/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,33.907447728,4/2020
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA PPC,606.858780528,4/2022
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,3742.838893794001,2/2021
UTILIDADES DOMÉSTICAS,3P,SHOP,TRAFEGO DIRETO,727190.9794252319,11/2021
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,1175477.883474258,6/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,21722.603874174,9/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,TRAFEGO DIRETO,1431882.744365416,2/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,16603.288555895997,4/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,COMPARADORES,2205.1909314120003,12/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,BUSCA ORGANICA,20106.521850324,8/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA PPC,192.19059014399997,4/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,3130553.203789914,9/2020
UTILIDADES DOMÉSTICAS,1P,SHOP,TRAFEGO DIRETO,512198.395499616,11/2021
UTILIDADES DOMÉSTICAS,3P,B2B,BUSCA PPC,2636.314771545,12/2021
UTILIDADES DOMÉSTICAS,1P,SUBA,AFILIADOS,62804.86993095,9/2020
UTILIDADES DOMÉSTICAS,3P,SUBA,AFILIADOS,40649.760909576,8/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,10934.960729784,8/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,12723.41089173,12/2021
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,2625748.0150802666,7/2021
UTILIDADES DOMÉSTICAS,1P,SOUB,AFILIADOS,282.55609057199996,10/2020
UTILIDADES DOMÉSTICAS,1P,ACOM,COMPARADORES,8651.627742912,4/2022
UTILIDADES DOMÉSTICAS,3P,B2B,BUSCA PPC,3793.2923033600005,3/2022
UTILIDADES DOMÉSTICAS,1P,SUBA,BUSCA PPC,65215.058628173996,12/2020
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA PPC,2288367.36869496,3/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,AFILIADOS,53875.356116819996,5/2020
UTILIDADES DOMÉSTICAS,3P,SHOP,BUSCA ORGANICA,402269.036832432,4/2021
UTILIDADES DOMÉSTICAS,3P,SUBA,BUSCA PPC,87135.82197264,4/2021
UTILIDADES DOMÉSTICAS,3P,B2B,COMPARADORES,1.2610679200000001,3/2022
UTILIDADES DOMÉSTICAS,3P,ACOM,BUSCA ORGANICA,1169481.5869059958,8/2021
UTILIDADES DOMÉSTICAS,3P,SOUB,BUSCA ORGANICA,41.613685847999996,4/2020
UTILIDADES DOMÉSTICAS,3P,SOUB,TRAFEGO DIRETO,2354.269186773,12/2020
UTILIDADES DOMÉSTICAS,1P,SUBA,TRAFEGO DIRETO,20050.96470384,3/2021
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,AFILIADOS,1096.97178696,3/2021
INFORMÁTICA E ACESSÓRIOS,3P,SOUB,COMPARADORES,50.38622807400001,9/2021
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA ORGANICA,425235.2178078061,9/2021
INFORMÁTICA E ACESSÓRIOS,3P,B2B,TRAFEGO DIRETO,12408.4351545,10/2021
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,BUSCA ORGANICA,61.512431105999994,5/2020
INFORMÁTICA E ACESSÓRIOS,3P,B2B,BUSCA PPC,10231.047736615998,1/2022
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,AFILIADOS,201.062705844,10/2020
INFORMÁTICA E ACESSÓRIOS,1P,ACOM,BUSCA ORGANICA,67152.13168608,10/2020
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA PPC,2228638.17000804,3/2021
INFORMÁTICA E ACESSÓRIOS,3P,SOUB,AFILIADOS,1310.4569046240001,4/2021
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,BUSCA PPC,404999.10935420997,1/2021
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,TRAFEGO DIRETO,84937.87266328,3/2022
INFORMÁTICA E ACESSÓRIOS,3P,B2B,TRAFEGO DIRETO,12779.104714992,4/2022
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA PPC,2722017.277199304,4/2020
INFORMÁTICA E ACESSÓRIOS,1P,ACOM,BUSCA ORGANICA,141926.482421472,11/2020
INFORMÁTICA E ACESSÓRIOS,1P,SUBA,AFILIADOS,42214.668007512,11/2021
INFORMÁTICA E ACESSÓRIOS,1P,SHOP,AFILIADOS,3430.721804139,12/2020
INFORMÁTICA E ACESSÓRIOS,3P,SOUB,BUSCA ORGANICA,6495.1840044,4/2021
INFORMÁTICA E ACESSÓRIOS,1P,SUBA,TRAFEGO DIRETO,25472.541400992002,4/2021
INFORMÁTICA E ACESSÓRIOS,3P,SOUB,AFILIADOS,8161.759747323,5/2021
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,BUSCA PPC,307.841917292,2/2022
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,BUSCA PPC,308065.81930823997,3/2021
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA ORGANICA,910959.584896536,11/2020
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,TRAFEGO DIRETO,85072.31718069,2/2021
INFORMÁTICA E ACESSÓRIOS,3P,SOUB,BUSCA PPC,137.43962064,3/2021
INFORMÁTICA E ACESSÓRIOS,1P,ACOM,TRAFEGO DIRETO,162568.928267424,7/2020
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,BUSCA ORGANICA,525.053722284,8/2020
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA PPC,3324872.995098816,11/2021
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,TRAFEGO DIRETO,97120.642530996,2/2022
INFORMÁTICA E ACESSÓRIOS,1P,SHOP,BUSCA ORGANICA,3572.765826084,7/2020
INFORMÁTICA E ACESSÓRIOS,1P,SHOP,COMPARADORES,2034.442514979,7/2021
INFORMÁTICA E ACESSÓRIOS,3P,SOUB,TRAFEGO DIRETO,26516.926210719,7/2021
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,BUSCA ORGANICA,514.42219584,4/2022
INFORMÁTICA E ACESSÓRIOS,1P,SHOP,COMPARADORES,4706.122945776001,11/2021
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA ORGANICA,669927.628038942,6/2021
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,AFILIADOS,49587.29273803201,9/2020
INFORMÁTICA E ACESSÓRIOS,1P,SUBA,BUSCA PPC,16362.384641799,12/2021
INFORMÁTICA E ACESSÓRIOS,1P,SHOP,BUSCA PPC,8178.0862352700005,5/2021
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA PPC,3002046.6527448175,1/2022
INFORMÁTICA E ACESSÓRIOS,1P,SHOP,TRAFEGO DIRETO,21800.069499264,4/2022
INFORMÁTICA E ACESSÓRIOS,3P,SHOP,TRAFEGO DIRETO,46073.188529549996,6/2021
INFORMÁTICA E ACESSÓRIOS,3P,SUBA,AFILIADOS,57350.3334894,4/2021
INFORMÁTICA E ACESSÓRIOS,1P,SUBA,TRAFEGO DIRETO,20027.536636380002,10/2021
INFORMÁTICA E ACESSÓRIOS,1P,SOUB,TRAFEGO DIRETO,2380.86422616,3/2022
INFORMÁTICA E ACESSÓRIOS,1P,B2B,BUSCA PPC,1630.1348726739998,1/2022
INFORMÁTICA E ACESSÓRIOS,1P,ACOM,BUSCA PPC,228700.9949889,2/2021
INFORMÁTICA E ACESSÓRIOS,3P,ACOM,BUSCA ORGANICA,948891.576895416,4/2020
